agency_cd,site_no,datetime,155116_00060_00003,155116_00060_00003_cd
5s,15s,20d,14n,10s
USGS,5430500,2015-11-19,2070,A
USGS,5430500,2015-11-20,2180,A
USGS,5430500,2015-11-21,2420,A
USGS,5430500,2015-11-22,2390,A
USGS,5430500,2015-11-23,2410,A
USGS,5430500,2015-11-24,2500,A
USGS,5430500,2015-11-25,2490,A
USGS,5430500,2015-11-26,2650,A
USGS,5430500,2015-11-27,3300,A
USGS,5430500,2015-11-28,3480,A
USGS,5430500,2015-11-29,3420,A
USGS,5430500,2015-11-30,3610,A
USGS,5430500,2015-12-01,3990,A
USGS,5430500,2015-12-02,4190,A
USGS,5430500,2015-12-03,4280,A
USGS,5430500,2015-12-04,4370,A
USGS,5430500,2015-12-05,4550,A
USGS,5430500,2015-12-06,4630,A
USGS,5430500,2015-12-07,4650,A
USGS,5430500,2015-12-08,4630,A
USGS,5430500,2015-12-09,4610,A
USGS,5430500,2015-12-10,4390,A
USGS,5430500,2015-12-11,4290,A
USGS,5430500,2015-12-12,4410,A
USGS,5430500,2015-12-13,4460,A
USGS,5430500,2015-12-14,4990,A
USGS,5430500,2015-12-15,5280,A
USGS,5430500,2015-12-16,5200,A
USGS,5430500,2015-12-17,5130,A
USGS,5430500,2015-12-18,5310,A
USGS,5430500,2015-12-19,5380,A
USGS,5430500,2015-12-20,5320,A
USGS,5430500,2015-12-21,5570,A
USGS,5430500,2015-12-22,5700,A
USGS,5430500,2015-12-23,5670,A
USGS,5430500,2015-12-24,5490,A
USGS,5430500,2015-12-25,5710,A
USGS,5430500,2015-12-26,5760,A
USGS,5430500,2015-12-27,5710,A
USGS,5430500,2015-12-28,5850,A
USGS,5430500,2015-12-29,5690,A
USGS,5430500,2015-12-30,5380,A
USGS,5430500,2015-12-31,5380,A
USGS,5430500,2016-01-01,5160,A
USGS,5430500,2016-01-02,4950,A
USGS,5430500,2016-01-03,4740,A
USGS,5430500,2016-01-04,4820,A
USGS,5430500,2016-01-05,4750,A
USGS,5430500,2016-01-06,4670,A
USGS,5430500,2016-01-07,4610,A
USGS,5430500,2016-01-08,4580,A
USGS,5430500,2016-01-09,4630,A
USGS,5430500,2016-01-10,4520,A
USGS,5430500,2016-01-11,4270,A:e
USGS,5430500,2016-01-12,4080,A:e
USGS,5430500,2016-01-13,3960,A:e
USGS,5430500,2016-01-14,3810,A:e
USGS,5430500,2016-01-15,3720,A:e
USGS,5430500,2016-01-16,3640,A:e
USGS,5430500,2016-01-17,3620,A
USGS,5430500,2016-01-18,3530,A:e
USGS,5430500,2016-01-19,3430,A:e
USGS,5430500,2016-01-20,3330,A:e
USGS,5430500,2016-01-21,3210,A:e
USGS,5430500,2016-01-22,3120,A:e
USGS,5430500,2016-01-23,3020,A:e
USGS,5430500,2016-01-24,2960,A:e
USGS,5430500,2016-01-25,2920,A:e
USGS,5430500,2016-01-26,2850,A:e
USGS,5430500,2016-01-27,2830,A
USGS,5430500,2016-01-28,2770,A
USGS,5430500,2016-01-29,2730,A
USGS,5430500,2016-01-30,2680,A
USGS,5430500,2016-01-31,2680,A
USGS,5430500,2016-02-01,2650,A
USGS,5430500,2016-02-02,2650,A
USGS,5430500,2016-02-03,2690,A
USGS,5430500,2016-02-04,2620,A
USGS,5430500,2016-02-05,2620,A
USGS,5430500,2016-02-06,2610,A
USGS,5430500,2016-02-07,2590,A
USGS,5430500,2016-02-08,2610,A
USGS,5430500,2016-02-09,2590,A
USGS,5430500,2016-02-10,2510,A
USGS,5430500,2016-02-11,2450,A:e
USGS,5430500,2016-02-12,2420,A:e
USGS,5430500,2016-02-13,2370,A:e
USGS,5430500,2016-02-14,2320,A:e
USGS,5430500,2016-02-15,2250,A:e
USGS,5430500,2016-02-16,2160,A:e
USGS,5430500,2016-02-17,2040,A:e
USGS,5430500,2016-02-18,2060,A:e
USGS,5430500,2016-02-19,2090,A:e
USGS,5430500,2016-02-20,2180,A:e
USGS,5430500,2016-02-21,2300,A:e
USGS,5430500,2016-02-22,2450,A
USGS,5430500,2016-02-23,2560,A
USGS,5430500,2016-02-24,2700,A
USGS,5430500,2016-02-25,2830,A
USGS,5430500,2016-02-26,2930,A
USGS,5430500,2016-02-27,3160,A
USGS,5430500,2016-02-28,3260,A
USGS,5430500,2016-02-29,3360,A
USGS,5430500,2016-03-01,3540,A
USGS,5430500,2016-03-02,3510,A
USGS,5430500,2016-03-03,3560,A
USGS,5430500,2016-03-04,3520,A
USGS,5430500,2016-03-05,3540,A
USGS,5430500,2016-03-06,3490,A
USGS,5430500,2016-03-07,3510,A
USGS,5430500,2016-03-08,3650,A
USGS,5430500,2016-03-09,3730,A
USGS,5430500,2016-03-10,3850,A
USGS,5430500,2016-03-11,3900,A
USGS,5430500,2016-03-12,3920,A
USGS,5430500,2016-03-13,3980,A
USGS,5430500,2016-03-14,4070,A
USGS,5430500,2016-03-15,4100,A
USGS,5430500,2016-03-16,4090,A
USGS,5430500,2016-03-17,4170,A
USGS,5430500,2016-03-18,4390,A
USGS,5430500,2016-03-19,4630,A
USGS,5430500,2016-03-20,4690,A
USGS,5430500,2016-03-21,4670,A
USGS,5430500,2016-03-22,4670,A
USGS,5430500,2016-03-23,4870,A
USGS,5430500,2016-03-24,5220,A
USGS,5430500,2016-03-25,5170,A
USGS,5430500,2016-03-26,5100,A
USGS,5430500,2016-03-27,5180,A
USGS,5430500,2016-03-28,5310,A
USGS,5430500,2016-03-29,5360,A
USGS,5430500,2016-03-30,5350,A
USGS,5430500,2016-03-31,5500,A
USGS,5430500,2016-04-01,5760,A
USGS,5430500,2016-04-02,5700,A
USGS,5430500,2016-04-03,5740,A
USGS,5430500,2016-04-04,5930,A
USGS,5430500,2016-04-05,5900,A
USGS,5430500,2016-04-06,6040,A
USGS,5430500,2016-04-07,6150,A
USGS,5430500,2016-04-08,6110,A
USGS,5430500,2016-04-09,6130,A
USGS,5430500,2016-04-10,6060,A
USGS,5430500,2016-04-11,6100,A
USGS,5430500,2016-04-12,6140,A
USGS,5430500,2016-04-13,6130,A
USGS,5430500,2016-04-14,6090,A
USGS,5430500,2016-04-15,5980,A
USGS,5430500,2016-04-16,5830,A
USGS,5430500,2016-04-17,5770,A
USGS,5430500,2016-04-18,5610,A
USGS,5430500,2016-04-19,5550,A
USGS,5430500,2016-04-20,5540,A
USGS,5430500,2016-04-21,5290,A
USGS,5430500,2016-04-22,5150,A
USGS,5430500,2016-04-23,5030,A
USGS,5430500,2016-04-24,4820,A
USGS,5430500,2016-04-25,4640,A
USGS,5430500,2016-04-26,4520,A
USGS,5430500,2016-04-27,4500,A
USGS,5430500,2016-04-28,4380,A
USGS,5430500,2016-04-29,4160,A
USGS,5430500,2016-04-30,4070,A
USGS,5430500,2016-05-01,4170,A
USGS,5430500,2016-05-02,3980,A
USGS,5430500,2016-05-03,3820,A
USGS,5430500,2016-05-04,3840,A
USGS,5430500,2016-05-05,3900,A
USGS,5430500,2016-05-06,3710,A
USGS,5430500,2016-05-07,3610,A
USGS,5430500,2016-05-08,3540,A
USGS,5430500,2016-05-09,3430,A
USGS,5430500,2016-05-10,3510,A
USGS,5430500,2016-05-11,3420,A
USGS,5430500,2016-05-12,3370,A
USGS,5430500,2016-05-13,3230,A
USGS,5430500,2016-05-14,3250,A
USGS,5430500,2016-05-15,3190,A
USGS,5430500,2016-05-16,3080,A
USGS,5430500,2016-05-17,3080,A
USGS,5430500,2016-05-18,3020,A
USGS,5430500,2016-05-19,2880,A
USGS,5430500,2016-05-20,2780,A
USGS,5430500,2016-05-21,2660,A
USGS,5430500,2016-05-22,2540,A
USGS,5430500,2016-05-23,2410,A
USGS,5430500,2016-05-24,2320,A
USGS,5430500,2016-05-25,2090,A
USGS,5430500,2016-05-26,2090,A
USGS,5430500,2016-05-27,1970,A
USGS,5430500,2016-05-28,1120,A
USGS,5430500,2016-05-29,1070,A
USGS,5430500,2016-05-30,1220,A
USGS,5430500,2016-05-31,2400,A
USGS,5430500,2016-06-01,2470,A
USGS,5430500,2016-06-02,2340,A
USGS,5430500,2016-06-03,2340,A
USGS,5430500,2016-06-04,1870,A
USGS,5430500,2016-06-05,926,A
USGS,5430500,2016-06-06,1810,A
USGS,5430500,2016-06-07,1950,A
USGS,5430500,2016-06-08,1880,A
USGS,5430500,2016-06-09,1890,A
USGS,5430500,2016-06-10,2100,A
USGS,5430500,2016-06-11,2150,A
USGS,5430500,2016-06-12,2290,A
USGS,5430500,2016-06-13,2680,A
USGS,5430500,2016-06-14,2690,A
USGS,5430500,2016-06-15,2970,A
USGS,5430500,2016-06-16,2940,A
USGS,5430500,2016-06-17,2960,A
USGS,5430500,2016-06-18,2900,A
USGS,5430500,2016-06-19,2850,A
USGS,5430500,2016-06-20,2760,A
USGS,5430500,2016-06-21,2760,A
USGS,5430500,2016-06-22,2720,A
USGS,5430500,2016-06-23,2710,A
USGS,5430500,2016-06-24,2630,A
USGS,5430500,2016-06-25,2500,A
USGS,5430500,2016-06-26,2550,A
USGS,5430500,2016-06-27,2740,A
USGS,5430500,2016-06-28,2660,A
USGS,5430500,2016-06-29,2610,A
USGS,5430500,2016-06-30,2560,A
USGS,5430500,2016-07-01,2530,A
USGS,5430500,2016-07-02,2480,A
USGS,5430500,2016-07-03,2370,A
USGS,5430500,2016-07-04,2290,A
USGS,5430500,2016-07-05,2030,A
USGS,5430500,2016-07-06,2300,A
USGS,5430500,2016-07-07,2030,A
USGS,5430500,2016-07-08,920,A
USGS,5430500,2016-07-09,855,A
USGS,5430500,2016-07-10,1130,A
USGS,5430500,2016-07-11,1210,A
USGS,5430500,2016-07-12,1210,A
USGS,5430500,2016-07-13,1300,A
USGS,5430500,2016-07-14,1420,A
USGS,5430500,2016-07-15,1410,A
USGS,5430500,2016-07-16,1430,A
USGS,5430500,2016-07-17,1380,A
USGS,5430500,2016-07-18,1320,A
USGS,5430500,2016-07-19,1260,A
USGS,5430500,2016-07-20,881,A
USGS,5430500,2016-07-21,852,A
USGS,5430500,2016-07-22,1340,A
USGS,5430500,2016-07-23,1480,A
USGS,5430500,2016-07-24,1510,A
USGS,5430500,2016-07-25,1690,A
USGS,5430500,2016-07-26,2240,A
USGS,5430500,2016-07-27,2130,A
USGS,5430500,2016-07-28,2060,A
USGS,5430500,2016-07-29,1390,A
USGS,5430500,2016-07-30,1840,A
USGS,5430500,2016-07-31,1760,A
USGS,5430500,2016-08-01,1060,A
USGS,5430500,2016-08-02,1030,A
USGS,5430500,2016-08-03,1010,A
USGS,5430500,2016-08-04,887,A
USGS,5430500,2016-08-05,1440,A
USGS,5430500,2016-08-06,2210,A
USGS,5430500,2016-08-07,2030,A
USGS,5430500,2016-08-08,1530,A
USGS,5430500,2016-08-09,1110,A
USGS,5430500,2016-08-10,1080,A
USGS,5430500,2016-08-11,1070,A
USGS,5430500,2016-08-12,1120,A
USGS,5430500,2016-08-13,2010,A
USGS,5430500,2016-08-14,2000,A
USGS,5430500,2016-08-15,1220,A
USGS,5430500,2016-08-16,1260,A
USGS,5430500,2016-08-17,1320,A
USGS,5430500,2016-08-18,1350,A
USGS,5430500,2016-08-19,1960,A
USGS,5430500,2016-08-20,2300,A
USGS,5430500,2016-08-21,2160,A
USGS,5430500,2016-08-22,2020,A
USGS,5430500,2016-08-23,1950,A
USGS,5430500,2016-08-24,2090,A
USGS,5430500,2016-08-25,2190,A
USGS,5430500,2016-08-26,2250,A
USGS,5430500,2016-08-27,2450,A
USGS,5430500,2016-08-28,2360,A
USGS,5430500,2016-08-29,2330,A
USGS,5430500,2016-08-30,2340,A
USGS,5430500,2016-08-31,2430,A
USGS,5430500,2016-09-01,2350,A
USGS,5430500,2016-09-02,2250,A
USGS,5430500,2016-09-03,2190,A
USGS,5430500,2016-09-04,1330,A
USGS,5430500,2016-09-05,1260,A
USGS,5430500,2016-09-06,1410,A
USGS,5430500,2016-09-07,2290,A
USGS,5430500,2016-09-08,2860,A
USGS,5430500,2016-09-09,2980,A
USGS,5430500,2016-09-10,2860,A
USGS,5430500,2016-09-11,2850,A
USGS,5430500,2016-09-12,2890,A
USGS,5430500,2016-09-13,2960,A
USGS,5430500,2016-09-14,3060,A
USGS,5430500,2016-09-15,3100,A
USGS,5430500,2016-09-16,3180,A
USGS,5430500,2016-09-17,3180,A
USGS,5430500,2016-09-18,3200,A
USGS,5430500,2016-09-19,3230,A
USGS,5430500,2016-09-20,3440,A
USGS,5430500,2016-09-21,3530,A
USGS,5430500,2016-09-22,3660,A
USGS,5430500,2016-09-23,3770,A
USGS,5430500,2016-09-24,3830,A
USGS,5430500,2016-09-25,3910,A
USGS,5430500,2016-09-26,3840,A
USGS,5430500,2016-09-27,3830,A
USGS,5430500,2016-09-28,4050,A
USGS,5430500,2016-09-29,4170,A
USGS,5430500,2016-09-30,4200,A
USGS,5430500,2016-10-01,4210,A
USGS,5430500,2016-10-02,4180,A
USGS,5430500,2016-10-03,4160,A
USGS,5430500,2016-10-04,4160,A
USGS,5430500,2016-10-05,4100,A
USGS,5430500,2016-10-06,4060,A
USGS,5430500,2016-10-07,4070,A
USGS,5430500,2016-10-08,4060,A
USGS,5430500,2016-10-09,4080,A
USGS,5430500,2016-10-10,4000,A
USGS,5430500,2016-10-11,3890,A
USGS,5430500,2016-10-12,3860,A
USGS,5430500,2016-10-13,3840,A
USGS,5430500,2016-10-14,3740,A
USGS,5430500,2016-10-15,3660,A
USGS,5430500,2016-10-16,3860,A
USGS,5430500,2016-10-17,3840,A
USGS,5430500,2016-10-18,3860,A
USGS,5430500,2016-10-19,3960,A
USGS,5430500,2016-10-20,4020,A
USGS,5430500,2016-10-21,4010,A
USGS,5430500,2016-10-22,3930,A
USGS,5430500,2016-10-23,3860,A
USGS,5430500,2016-10-24,3820,A
USGS,5430500,2016-10-25,3790,A
USGS,5430500,2016-10-26,4230,A
USGS,5430500,2016-10-27,4800,A
USGS,5430500,2016-10-28,4600,A
USGS,5430500,2016-10-29,4640,A
USGS,5430500,2016-10-30,4870,A
USGS,5430500,2016-10-31,4920,A
USGS,5430500,2016-11-01,5000,A
USGS,5430500,2016-11-02,5300,A
USGS,5430500,2016-11-03,5360,A
USGS,5430500,2016-11-04,5320,A
USGS,5430500,2016-11-05,5250,A
USGS,5430500,2016-11-06,5210,A
USGS,5430500,2016-11-07,5140,A
USGS,5430500,2016-11-08,5060,A
USGS,5430500,2016-11-09,4990,A
USGS,5430500,2016-11-10,4800,A
USGS,5430500,2016-11-11,4780,A
USGS,5430500,2016-11-12,4710,A
USGS,5430500,2016-11-13,4450,A
USGS,5430500,2016-11-14,4380,A
USGS,5430500,2016-11-15,4340,A
USGS,5430500,2016-11-16,4230,A
USGS,5430500,2016-11-17,4090,A
USGS,5430500,2016-11-18,3890,A
USGS,5430500,2016-11-19,3670,A
USGS,5430500,2016-11-20,3820,A
USGS,5430500,2016-11-21,3930,A
USGS,5430500,2016-11-22,3870,A
USGS,5430500,2016-11-23,3860,A
USGS,5430500,2016-11-24,3700,A
USGS,5430500,2016-11-25,3580,A
USGS,5430500,2016-11-26,3500,A
USGS,5430500,2016-11-27,3570,A
USGS,5430500,2016-11-28,3820,A
USGS,5430500,2016-11-29,4020,A
USGS,5430500,2016-11-30,4060,A
USGS,5430500,2016-12-01,3970,A
USGS,5430500,2016-12-02,4030,A
USGS,5430500,2016-12-03,4060,A
USGS,5430500,2016-12-04,4100,A
USGS,5430500,2016-12-05,4090,A
USGS,5430500,2016-12-06,4110,A
USGS,5430500,2016-12-07,3920,A
USGS,5430500,2016-12-08,3720,A
USGS,5430500,2016-12-09,3680,A
USGS,5430500,2016-12-10,3700,A
USGS,5430500,2016-12-11,3610,A
USGS,5430500,2016-12-12,3710,A
USGS,5430500,2016-12-13,3190,A:e
USGS,5430500,2016-12-14,2970,A:e
USGS,5430500,2016-12-15,2830,A:e
USGS,5430500,2016-12-16,3050,A:e
USGS,5430500,2016-12-17,3010,A:e
USGS,5430500,2016-12-18,2770,A:e
USGS,5430500,2016-12-19,2520,A:e
USGS,5430500,2016-12-20,2670,A:e
USGS,5430500,2016-12-21,2660,A:e
USGS,5430500,2016-12-22,2520,A:e
USGS,5430500,2016-12-23,2480,A:e
USGS,5430500,2016-12-24,2620,A:e
USGS,5430500,2016-12-25,2940,A:e
USGS,5430500,2016-12-26,3030,A
USGS,5430500,2016-12-27,3040,A
USGS,5430500,2016-12-28,3080,A
USGS,5430500,2016-12-29,3110,A
USGS,5430500,2016-12-30,3130,A
USGS,5430500,2016-12-31,3220,A
USGS,5430500,2017-01-01,3210,A
USGS,5430500,2017-01-02,3270,A
USGS,5430500,2017-01-03,3290,A
USGS,5430500,2017-01-04,3130,A
USGS,5430500,2017-01-05,3070,A
USGS,5430500,2017-01-06,3220,A:e
USGS,5430500,2017-01-07,3190,A:e
USGS,5430500,2017-01-08,2990,A:e
USGS,5430500,2017-01-09,2840,A:e
USGS,5430500,2017-01-10,2900,A:e
USGS,5430500,2017-01-11,3010,A:e
USGS,5430500,2017-01-12,3000,A:e
USGS,5430500,2017-01-13,2990,A
USGS,5430500,2017-01-14,2860,A
USGS,5430500,2017-01-15,2840,A
USGS,5430500,2017-01-16,2900,A
USGS,5430500,2017-01-17,3300,A
USGS,5430500,2017-01-18,3140,A
USGS,5430500,2017-01-19,3060,A
USGS,5430500,2017-01-20,3670,A
USGS,5430500,2017-01-21,3850,A
USGS,5430500,2017-01-22,3880,A
USGS,5430500,2017-01-23,4060,A
USGS,5430500,2017-01-24,4310,A
USGS,5430500,2017-01-25,4630,A
USGS,5430500,2017-01-26,4850,A
USGS,5430500,2017-01-27,4950,A
USGS,5430500,2017-01-28,5050,A
USGS,5430500,2017-01-29,5130,A
USGS,5430500,2017-01-30,5150,A
USGS,5430500,2017-01-31,5200,A
USGS,5430500,2017-02-01,5150,A
USGS,5430500,2017-02-02,5060,A
USGS,5430500,2017-02-03,5030,A
USGS,5430500,2017-02-04,4900,A
USGS,5430500,2017-02-05,4830,A
USGS,5430500,2017-02-06,4760,A
USGS,5430500,2017-02-07,4750,A
USGS,5430500,2017-02-08,4740,A
USGS,5430500,2017-02-09,4520,A
USGS,5430500,2017-02-10,4430,A
USGS,5430500,2017-02-11,4410,A
USGS,5430500,2017-02-12,4350,A
USGS,5430500,2017-02-13,4320,A
USGS,5430500,2017-02-14,4270,A
USGS,5430500,2017-02-15,4270,A
USGS,5430500,2017-02-16,4280,A
USGS,5430500,2017-02-17,4280,A
USGS,5430500,2017-02-18,4260,A
USGS,5430500,2017-02-19,4280,A
USGS,5430500,2017-02-20,4360,A
USGS,5430500,2017-02-21,4500,A
USGS,5430500,2017-02-22,4570,A
USGS,5430500,2017-02-23,4640,A
USGS,5430500,2017-02-24,5090,A
USGS,5430500,2017-02-25,5190,A
USGS,5430500,2017-02-26,5120,A
USGS,5430500,2017-02-27,5250,A
USGS,5430500,2017-02-28,5450,A
USGS,5430500,2017-03-01,,
USGS,5430500,2017-03-02,5690,A
USGS,5430500,2017-03-03,5760,A
USGS,5430500,2017-03-04,5840,A
USGS,5430500,2017-03-05,5900,A
USGS,5430500,2017-03-06,5840,A
USGS,5430500,2017-03-07,5750,A
USGS,5430500,2017-03-08,5690,A
USGS,5430500,2017-03-09,6070,A
USGS,5430500,2017-03-10,6300,A
USGS,5430500,2017-03-11,6300,A
USGS,5430500,2017-03-12,6260,A
USGS,5430500,2017-03-13,6290,A
USGS,5430500,2017-03-14,6280,A
USGS,5430500,2017-03-15,6050,A
USGS,5430500,2017-03-16,5950,A
USGS,5430500,2017-03-17,5920,A
USGS,5430500,2017-03-18,5840,A
USGS,5430500,2017-03-19,5750,A
USGS,5430500,2017-03-20,5700,A
USGS,5430500,2017-03-21,5640,A
USGS,5430500,2017-03-22,5620,A
USGS,5430500,2017-03-23,5450,A
USGS,5430500,2017-03-24,5400,A
USGS,5430500,2017-03-25,5550,A
USGS,5430500,2017-03-26,5500,A
USGS,5430500,2017-03-27,5410,A
USGS,5430500,2017-03-28,5410,A
USGS,5430500,2017-03-29,5430,A
USGS,5430500,2017-03-30,5920,A
USGS,5430500,2017-03-31,6060,A
USGS,5430500,2017-04-01,5920,A
USGS,5430500,2017-04-02,5920,A
USGS,5430500,2017-04-03,6130,A
USGS,5430500,2017-04-04,6470,A
USGS,5430500,2017-04-05,6690,A
USGS,5430500,2017-04-06,6870,A
USGS,5430500,2017-04-07,6860,A
USGS,5430500,2017-04-08,6790,A
USGS,5430500,2017-04-09,6750,A
USGS,5430500,2017-04-10,6800,A
USGS,5430500,2017-04-11,7010,A
USGS,5430500,2017-04-12,6920,A
USGS,5430500,2017-04-13,6950,A
USGS,5430500,2017-04-14,6920,A
USGS,5430500,2017-04-15,6700,A
USGS,5430500,2017-04-16,6980,A
USGS,5430500,2017-04-17,6960,A
USGS,5430500,2017-04-18,6800,A
USGS,5430500,2017-04-19,6740,A
USGS,5430500,2017-04-20,6890,A
USGS,5430500,2017-04-21,6860,A
USGS,5430500,2017-04-22,6830,A
USGS,5430500,2017-04-23,6670,A
USGS,5430500,2017-04-24,6580,A
USGS,5430500,2017-04-25,6450,A
USGS,5430500,2017-04-26,6350,A
USGS,5430500,2017-04-27,6480,A
USGS,5430500,2017-04-28,6530,A
USGS,5430500,2017-04-29,6650,A
USGS,5430500,2017-04-30,6740,A
USGS,5430500,2017-05-01,6910,A
USGS,5430500,2017-05-02,6820,A
USGS,5430500,2017-05-03,6960,A
USGS,5430500,2017-05-04,7030,A
USGS,5430500,2017-05-05,7080,A
USGS,5430500,2017-05-06,7120,A
USGS,5430500,2017-05-07,7050,A
USGS,5430500,2017-05-08,6970,A
USGS,5430500,2017-05-09,6930,A
USGS,5430500,2017-05-10,6840,A
USGS,5430500,2017-05-11,6820,A
USGS,5430500,2017-05-12,6620,A
USGS,5430500,2017-05-13,6500,A
USGS,5430500,2017-05-14,6340,A
USGS,5430500,2017-05-15,6180,A
USGS,5430500,2017-05-16,5990,A
USGS,5430500,2017-05-17,5790,A
USGS,5430500,2017-05-18,5800,A
USGS,5430500,2017-05-19,5850,A
USGS,5430500,2017-05-20,5790,A
USGS,5430500,2017-05-21,5690,A
USGS,5430500,2017-05-22,5440,A
USGS,5430500,2017-05-23,5510,A
USGS,5430500,2017-05-24,5590,A
USGS,5430500,2017-05-25,5530,A
USGS,5430500,2017-05-26,5440,A
USGS,5430500,2017-05-27,5330,A
USGS,5430500,2017-05-28,5330,A
USGS,5430500,2017-05-29,5180,A
USGS,5430500,2017-05-30,5100,A
USGS,5430500,2017-05-31,5100,A
USGS,5430500,2017-06-01,5070,A
USGS,5430500,2017-06-02,4940,A
USGS,5430500,2017-06-03,4790,A
USGS,5430500,2017-06-04,4650,A
USGS,5430500,2017-06-05,4630,A
USGS,5430500,2017-06-06,4520,A
USGS,5430500,2017-06-07,4340,A
USGS,5430500,2017-06-08,4230,A
USGS,5430500,2017-06-09,4110,A
USGS,5430500,2017-06-10,3860,A
USGS,5430500,2017-06-11,3690,A
USGS,5430500,2017-06-12,3580,A
USGS,5430500,2017-06-13,3630,A
USGS,5430500,2017-06-14,3560,A
USGS,5430500,2017-06-15,3500,A
USGS,5430500,2017-06-16,3430,A
USGS,5430500,2017-06-17,3910,A
USGS,5430500,2017-06-18,3950,A
USGS,5430500,2017-06-19,3870,A
USGS,5430500,2017-06-20,3870,A
USGS,5430500,2017-06-21,3780,A
USGS,5430500,2017-06-22,3630,A
USGS,5430500,2017-06-23,4270,A
USGS,5430500,2017-06-24,4800,A
USGS,5430500,2017-06-25,4520,A
USGS,5430500,2017-06-26,4610,A
USGS,5430500,2017-06-27,4640,A
USGS,5430500,2017-06-28,4610,A
USGS,5430500,2017-06-29,6000,A
USGS,5430500,2017-06-30,5660,A
USGS,5430500,2017-07-01,5740,A
USGS,5430500,2017-07-02,5570,A
USGS,5430500,2017-07-03,5690,A
USGS,5430500,2017-07-04,5710,A
USGS,5430500,2017-07-05,5660,A
USGS,5430500,2017-07-06,5520,A
USGS,5430500,2017-07-07,5420,A
USGS,5430500,2017-07-08,5330,A
USGS,5430500,2017-07-09,5100,A
USGS,5430500,2017-07-10,5950,A
USGS,5430500,2017-07-11,6120,A
USGS,5430500,2017-07-12,6540,A
USGS,5430500,2017-07-13,6260,A
USGS,5430500,2017-07-14,5780,A
USGS,5430500,2017-07-15,5510,A
USGS,5430500,2017-07-16,5770,A
USGS,5430500,2017-07-17,5550,A
USGS,5430500,2017-07-18,5440,A
USGS,5430500,2017-07-19,5410,A
USGS,5430500,2017-07-20,6590,A
USGS,5430500,2017-07-21,6970,A
USGS,5430500,2017-07-22,7390,A
USGS,5430500,2017-07-23,7060,A
USGS,5430500,2017-07-24,6540,A
USGS,5430500,2017-07-25,6150,A
USGS,5430500,2017-07-26,5990,A
USGS,5430500,2017-07-27,6030,A
USGS,5430500,2017-07-28,5890,A
USGS,5430500,2017-07-29,5640,A
USGS,5430500,2017-07-30,5350,A
USGS,5430500,2017-07-31,5130,A
USGS,5430500,2017-08-01,4880,A
USGS,5430500,2017-08-02,4720,A
USGS,5430500,2017-08-03,4560,A
USGS,5430500,2017-08-04,4400,A
USGS,5430500,2017-08-05,4230,A
USGS,5430500,2017-08-06,4030,A
USGS,5430500,2017-08-07,4110,A
USGS,5430500,2017-08-08,3960,A
USGS,5430500,2017-08-09,3780,A
USGS,5430500,2017-08-10,3610,A
USGS,5430500,2017-08-11,3600,A
USGS,5430500,2017-08-12,3450,A
USGS,5430500,2017-08-13,3290,A
USGS,5430500,2017-08-14,3150,A
USGS,5430500,2017-08-15,2990,A
USGS,5430500,2017-08-16,2980,A
USGS,5430500,2017-08-17,3250,A
USGS,5430500,2017-08-18,3210,A
USGS,5430500,2017-08-19,3150,A
USGS,5430500,2017-08-20,3000,A
USGS,5430500,2017-08-21,2930,A
USGS,5430500,2017-08-22,2750,A
USGS,5430500,2017-08-23,2210,A
USGS,5430500,2017-08-24,1620,A
USGS,5430500,2017-08-25,1410,A
USGS,5430500,2017-08-26,1520,A
USGS,5430500,2017-08-27,2160,A
USGS,5430500,2017-08-28,2310,A
USGS,5430500,2017-08-29,2370,A
USGS,5430500,2017-08-30,2150,A
USGS,5430500,2017-08-31,2170,A
USGS,5430500,2017-09-01,2160,A
USGS,5430500,2017-09-02,1690,A
USGS,5430500,2017-09-03,1850,A
USGS,5430500,2017-09-04,2270,A
USGS,5430500,2017-09-05,2300,A
USGS,5430500,2017-09-06,2340,A
USGS,5430500,2017-09-07,1750,A
USGS,5430500,2017-09-08,1360,A
USGS,5430500,2017-09-09,1590,A
USGS,5430500,2017-09-10,2120,A
USGS,5430500,2017-09-11,2040,A
USGS,5430500,2017-09-12,1720,A
USGS,5430500,2017-09-13,1620,A
USGS,5430500,2017-09-14,1610,A
USGS,5430500,2017-09-15,1560,A
USGS,5430500,2017-09-16,1570,A
USGS,5430500,2017-09-17,1570,A
USGS,5430500,2017-09-18,1570,A
USGS,5430500,2017-09-19,1520,A
USGS,5430500,2017-09-20,1470,A
USGS,5430500,2017-09-21,1430,A
USGS,5430500,2017-09-22,1450,A
USGS,5430500,2017-09-23,1450,A
USGS,5430500,2017-09-24,1410,A
USGS,5430500,2017-09-25,1390,A
USGS,5430500,2017-09-26,1360,A
USGS,5430500,2017-09-27,1430,A
USGS,5430500,2017-09-28,1430,A
USGS,5430500,2017-09-29,1620,A
USGS,5430500,2017-09-30,2410,A
USGS,5430500,2017-10-01,2120,A
USGS,5430500,2017-10-02,2100,A
USGS,5430500,2017-10-03,1790,A
USGS,5430500,2017-10-04,1540,A
USGS,5430500,2017-10-05,1490,A
USGS,5430500,2017-10-06,1750,A
USGS,5430500,2017-10-07,928,A
USGS,5430500,2017-10-08,1020,A
USGS,5430500,2017-10-09,1340,A
USGS,5430500,2017-10-10,2040,A
USGS,5430500,2017-10-11,2550,A
